Latest Adoption Created...,Author,ISBN,Long Title
5/17/2019 10:01 am,"Durrell, M",9781138853713,Hammer's German Grammar and Usage
5/17/2019 10:01 am,"Christison, M",9780415662550,What English Language Teachers Need To Know Vol 3
5/17/2019 10:01 am,"Hutcheon, L",9780415539388,Theory Of Adaptation 2E
5/17/2019 10:01 am,"Nation, I S P",9780415806060,Language Curriculum Design
5/17/2019 9:01 am,Pien,9781626160224,Beginning Hindi A Complete Course
5/17/2019 9:01 am,"Dursteler, E",9781421400723,Renegade Women
5/17/2019 9:01 am,"Brustad, K",9781589016323,Alif Baa W/Cd 3E
5/17/2019 9:01 am,"Mundo, P",9780878407446,National Politics In A Global Economy
5/17/2019 9:01 am,"Seeman, E",9780801898556,Huron-Wednat Feast Of Dead
5/16/2019 5:01 pm,"Lee, P",9780824866365,An Anthology of Traditional Korean Literature
5/16/2019 5:01 pm,"Sohn, H",9780824826949,Korean Lang In Culture & Soc
5/16/2019 5:01 pm,"Holcombe, C",9780824824655,Genesis Of East Asia
5/16/2019 5:01 pm,"Park, M",9780824834500,Integrated Korean: Beg 1 Wkbk 2E
5/16/2019 5:01 pm,"Cho, Y",9780824834401,Integrated Korean: Beginning 2E
5/16/2019 4:01 pm,"Clawson, R",9781506323312,Public Opinion
5/16/2019 4:01 pm,"Jacobson, K",9781506358666,Logic of American Politics 8E
5/16/2019 4:01 pm,"Graber, D",9781506340234,Mass Media & American Politics
5/16/2019 4:01 pm,"Graham, B",9781506350585,America Owner's Manual 2E
5/16/2019 4:01 pm,"Hook, S",9781506321585,U.S. Foreign Policy: The Paradox Of World Power 5E
5/16/2019 4:01 pm,"Briggs, M",9781483356853,Journalism Next 3E
5/16/2019 4:01 pm,"Gottlieb, S",9781452226729,Debating Terrorism & Counterterrorism 2E
5/16/2019 4:01 pm,"Virgillo, C",9780073385372,Aproximaciones Al Estudio De La Lit Hispanica 7E
5/16/2019 4:01 pm,"Block, M",9781608714179,Writing Broadcast News Handbook 3E
5/16/2019 9:01 am,In A Lonely Place,9781681371474,In A Lonely Place
5/16/2019 9:01 am,"Eversole, R",9781138932807,Anthropology for Development
5/16/2019 9:01 am,"Crawford, T",9781621534884,Business and Legal Forms for Illustrators
5/16/2019 9:01 am,"Bickerton, I",9781138243736,History of the Arab-Israeli Conflict
5/16/2019 9:01 am,"Marks, L",9781848725461,Religion & Families
5/16/2019 9:01 am,"Rabiger, M",9780415719308,Directing The Documentary
5/16/2019 9:01 am,"Goldoni, C",9788804683063,La Locandiera (Mandadori)
5/16/2019 9:01 am,"Jones, O",9781466569997,Intro To Scientific Programming & Simulation Using R 2E
5/16/2019 9:01 am,"Brogini, P",9789606632167,Raccontare Il Novecento (Edilingua)
5/16/2019 9:01 am,"Lutrin, B",9780620325844,Afrikaans Handbook & Study Guide
5/16/2019 9:01 am,"Dante, A",9788842511625,Vita Nuova (Mursia)
5/16/2019 9:01 am,Am Psych Assoc,9780890425558,Diagnostic & Statistical Manual Mental Disorders 5E
5/16/2019 9:01 am,"Hinchliffe, I",9780415458009,Swedish : Essential Grammar 2E
5/16/2019 9:01 am,"Mochulsky, K",9780691012995,Dostoevsky His Life & Work (Minihan)
5/16/2019 9:01 am,"Frank, J",9780691155999,Dostoevsky: A Writer In His Time
5/16/2019 9:01 am,"Levi, P",9788806219352,Se Questo E Un Uomo La Tregua (Einaudi)
5/16/2019 9:01 am,"Sherwin, S",9780240808130,Scene Painting Projects For Theatre
5/16/2019 9:01 am,"Wilson, E",9780393330489,CREATION
5/16/2019 9:01 am,"Marin, T",9789607706287,La Prova Orale 1
5/16/2019 8:01 am,"Johnson, K",9781138905429,"Shoot, Edit, Share"
5/16/2019 8:01 am,"Haspelmath, M",9780340950012,Understanding Morphology 2E
5/16/2019 8:01 am,"Wray, A",9781444145366,Projects In Linguistics 3E
5/16/2019 8:01 am,"Weil, D",9780321795731,Economic Growth 3E
5/16/2019 8:00 am,"Schechner, R",9780415502313,Performance Studies 3E
5/15/2019 5:01 pm,"Kirch, P",9780520273306,A Shark Going Inland Is My Chief: The Island Civilization of Ancient Hawai'i
5/15/2019 5:01 pm,"Cook, D",9780520232655,History Of The American Cinema
5/15/2019 5:01 pm,"De Lery, J",9780520082748,History of a Voyage to the Land of Brazil
5/15/2019 5:01 pm,"Broude, N",9780520242524,Reclaiming Female Agency
5/15/2019 4:01 pm,"Pritner, C",9781478634676,Intro to Play Analysis 2E
5/15/2019 4:01 pm,"Cohn, T",9781138958746,Global Political Economy 7E
5/15/2019 4:01 pm,Wales,9781138239821,Complete Guide To Film & Digital Production Rev 3E
5/15/2019 4:01 pm,"Mackey, A",9781138808560,Second Language Research
5/15/2019 4:01 pm,"Damodaran, S",9781482208122,Fennema's Food Chemistry 5E
5/15/2019 4:01 pm,"Bernard, S",9780415843300,Documentary Storytelling 4E
5/15/2019 4:01 pm,"Lundquist, J",9781478613060,Demography: Study Of Human Population 4E
5/15/2019 4:01 pm,"Rabiger, M",9780240818450,Directing: Film Techniques & Aesthetics 5E
5/15/2019 4:01 pm,"Mitchell, K",9780415404396,DIRECTOR'S CRAFT
5/15/2019 4:01 pm,"Glebas, F",9780240810768,Directing The Story: Professional Storytellin
5/15/2019 4:01 pm,Gelman,9781439840955,Bayesian Data Analysis
5/15/2019 4:01 pm,"Stanislavski, C",9780878309832,An Actor Prepares
5/15/2019 4:01 pm,"Anderson, R",9781577664857,Beginning Piano Techniques
5/15/2019 4:01 pm,"Hackney, P",9789056995928,Making Connections
5/15/2019 4:01 pm,"Greetham, D C",9780815317913,Textual Scholarship
5/15/2019 4:01 pm,"Lagrega, M",9781577666936,Hazardous Waste Management 2E
5/15/2019 4:01 pm,"Ritter, D",9781577666691,Process Geomorphology 5E
5/15/2019 3:01 pm,"MARSH, C",9781138037120,STRATEGIC WRITING 4E
5/15/2019 3:01 pm,"Eller, J",9781138675797,Social Science and Historical Perspectives
5/15/2019 3:01 pm,"Hattie, J",9781138635524,10 Mindframes for Visible Learning
5/15/2019 3:01 pm,"Helgeson, V",9781138186873,Psychology Of Gender
5/15/2019 3:01 pm,"Wickham, H",9781466586963,Advanced R
5/15/2019 3:01 pm,"Cain, J",9780375414381,"The Postman Always Rings Twice, Double Indemnity, Mildred Pierce, and Selected Stories"
5/15/2019 3:01 pm,"Corson, R",9780205644544,Stage Makeup 10E
5/15/2019 3:01 pm,"MALANCZUK, P",9780415243568,AKEHURST'S MODERN INTRO TO INTERNATIONAL LAW 8E
5/15/2019 3:01 pm,"Block, B",9780240807799,Visual Story 2E
5/15/2019 3:01 pm,"Cordell, L",9781598746754,Archaeology Of Southwest 3E
5/15/2019 2:01 pm,"Wayment, T",9781944394677,The New Testament: A Translation for Latter-Day Saints
5/15/2019 2:01 pm,"Inouye, M",9781944394806,"Crossings: A Bald Asian American Latter-day Saint Woman Scholar's Ventures Through Life, Death, Cancer, and Motherhood"
5/15/2019 2:01 pm,"Slater, T",9781978189515,Investigating Astronomy
5/15/2019 2:01 pm,"Anderson, N",9781406920215,Added Upon
5/15/2019 2:01 pm,"Watts, A",9781577311805,"Eastern Wisdom, Modern Life: Collected Talks: 1960-1969"
5/15/2019 1:01 pm,"Wall, L",9781505474633,Navajo-English Dictionary
5/15/2019 1:01 pm,"Dorer, K",9781530276004,Sett I Gang
5/15/2019 12:01 pm,Taber,9780803659049,Taber's Cyclopedic Medical Dict Ind 23E
5/15/2019 12:01 pm,Handley,9781118905555,Everybody Writes
5/15/2019 12:01 pm,"O'donnell, M",9781502509468,Health Promotion In The Workplace 4E
5/15/2019 12:01 pm,"Starkey, C",9780803639195,Orthopedic Athletic Injury Exam Handbk 3E
5/15/2019 12:01 pm,"Starkey, C",9780803639188,Exam Of Ortho Athletic Injuries 4E
5/15/2019 12:01 pm,"Mangus, B",9780803611276,Pharmacology Application In Athletic Training
5/15/2019 11:01 am,Iclicker,9781498603058,Iclicker+
5/15/2019 11:01 am,"Glenville, C",9780993543128,What Clients Really Want
5/15/2019 11:01 am,"Foster, J",9781576754306,How To Get Ideas 2E
5/15/2019 10:01 am,"Hacker, D",9781319057442,A Writer's Reference 9E
5/15/2019 10:01 am,"Williams, J",9780134645551,Style 12E W/Pearsonwriter Access Pkg
5/15/2019 9:01 am,Pavlik,9780190646653,Converging Media
5/14/2019 5:01 pm,"King, G",9780691034713,Designing Social Inquiry: Scientific Inference in Qualitative Research
5/14/2019 4:01 pm,"Campbell, J",9780385418867,The Power of Myth
5/14/2019 4:01 pm,"Berry, W",9781582431413,Life is a Miracle
5/13/2019 4:01 pm,Rousseau,9780770436940,Storyboarding Essentials
5/13/2019 4:01 pm,"Alton, J",9780520275843,Painting With Light
5/13/2019 4:01 pm,Schaefer,9780520274662,Masters Of Light
5/13/2019 4:01 pm,"Zwerman, S",9780240825182,Ves Handbook Of Visual Effects 2E
5/13/2019 4:01 pm,Finance Charles L.,9780240812632,Visual Effects Producer
5/13/2019 4:01 pm,"Mccurdy, K",9780240814971,Shoot On Location
5/13/2019 4:01 pm,"Reisz, K",9780240521855,Technique Of Film Editing (Reissue) 2E
5/13/2019 4:01 pm,"Miller, P",9780240802947,Script Supervising & Film Continuity 3E
5/13/2019 2:01 pm,"Gill, L",9780240821467,Running The Show
5/13/2019 12:02 pm,"Fischer, L",9780813564357,Art Direction & Production Design
5/13/2019 12:02 pm,"Donaldson, M",9781935247128,Clearance & Copyright
5/13/2019 12:02 pm,Gordon,9781495076701,11 Contracts That Every Artist Songwriter & Producer Should Know
5/13/2019 12:02 pm,Cross,9780876391341,Audio Post Production
5/13/2019 12:02 pm,"Lanier, L",9781138803282,Compositing Visual Effects In After Effects
5/13/2019 12:02 pm,"Lanier, L",9781138668348,Advanced Visual Effects Compositing
5/13/2019 12:02 pm,"Lanier, L",9781138668287,Digital Compositing With Blackmagic Fusion
5/13/2019 12:02 pm,"Hart, E",9781138183674,Prop Building Guidebook
5/13/2019 12:02 pm,"Rose, J",9780415722070,Producing Great Sound For Film & Video
5/13/2019 12:02 pm,"Blakemore, T",9780415716093,Recording Voiceover
5/13/2019 12:02 pm,"Moylan, W",9780415842815,Understanding & Crafting The Mix
5/13/2019 12:02 pm,"Dowsett, P",9781138807372,Audio Production Tips
5/13/2019 12:02 pm,"Alburger, J",9780415736978,Art Of Voice Acting
5/13/2019 12:02 pm,Orlebar Jeremy,9780415604147,Television Handbook
5/13/2019 12:02 pm,"Owens, J",9781138841666,Television Production
5/13/2019 12:02 pm,"Muchnik, F",9781138123625,Strategic Producer
5/13/2019 12:02 pm,"Jackson, C",9781138777934,After Effects & Cinema 4D Lite
5/13/2019 12:02 pm,"Shaw, A",9781138812093,Design For Motion
5/13/2019 12:02 pm,"Davis, G",9781138200562,Makeup Artist Handbook
5/13/2019 12:02 pm,"Mcmills, A",9780415711210,Assistant Lighting Designers Toolkit
5/13/2019 12:02 pm,"Hullfish, S",9781138238664,Art Of The Cut
5/13/2019 12:02 pm,"Pearlman, K",9781138856516,Cutting Rhythms
5/13/2019 12:02 pm,"Bowen, C",9781138632202,Grammar Of The Edit
5/13/2019 12:02 pm,"Brown, B",9780415854115,Filmmakers Guide To Digital Imaging
5/13/2019 12:01 pm,"Dinur, E",9781138956223,The Filmmaker's Guide To Visual Effects
5/13/2019 12:01 pm,"Cury, I",9781138124998,Directing & Producing For Television
5/13/2019 12:01 pm,"Belli, M",9781138948471,Directors Tell The Story
5/13/2019 12:01 pm,"Irving, D",9780415732550,Producing & Directing The Short Film & Video
5/13/2019 12:01 pm,"Brown, B",9781138940925,Cinematography
5/13/2019 12:01 pm,"Bowen, C",9781138632226,Grammar Of The Shot
5/13/2019 12:01 pm,"Failes, I",9781138845961,Masters Of Fx
5/13/2019 12:01 pm,"Rizzo, M",9780415842792,Art Direction Handbook For Film & Television 2E
5/13/2019 12:01 pm,"Schell, H",9781138945340,Casting Revealed 2E
5/13/2019 12:01 pm,"Arundale, S",9780415747028,Modern Post
5/13/2019 12:01 pm,"Malloy, K",9781138021501,Art Of Theatrical Design
5/13/2019 12:01 pm,"Purcell, J",9780415828178,Dialogue Editing For Motion Pictures 2E
5/13/2019 12:01 pm,Theme Ament,9780415840859,Foley Grail 2E
5/13/2019 12:01 pm,"Miles, D",9781138018778,Location Audio Simplified
5/13/2019 12:01 pm,"Corbett, I",9780415823777,Mic It
5/13/2019 12:01 pm,"Rowlands, A",9780240516134,Continuity Supervisor 4E
5/13/2019 12:01 pm,"Uva, M",9780415842372,Grip Book 5E
5/13/2019 12:01 pm,Katz,9780240818962,Mastering Audio
5/13/2019 12:01 pm,Jackman,9780240812274,Lighting F0r Digital Video & Television
5/13/2019 12:01 pm,Hullfish Steve,9780240817156,Art & Technique Of Digital Color Correction
5/13/2019 12:01 pm,Hart Douglas C,9780240800424,Camera Assistant
5/13/2019 12:01 pm,"Elkins, D",9780240818689,Camera Assistants Manual 6E
5/13/2019 12:01 pm,Crowell,9780240813189,Pocket Lawyer For Filmmakers
5/13/2019 12:01 pm,Cole,9781879505803,Costuming For Film
5/13/2019 12:01 pm,Ballinger Alex,9781856693349,New Cinematographers
5/13/2019 12:01 pm,"Murch, W",9781879505629,In The Blink Of An Eye
5/13/2019 12:01 pm,Preston Ward,9781879505186,What An Art Director Does
5/13/2019 12:01 pm,"Yewdall, D",9780240812403,Practical Art Of Motion Picture Sound W/ Cd Only 4E
5/13/2019 12:01 pm,"Mercado, G",9780240812175,Filmmakers Eye
5/13/2019 12:01 pm,"Honthaner, E",9780240811505,Complete Film Production Handbook 4E W/ Cd Only
5/13/2019 12:01 pm,"Clark, B",9780240805061,Guide To Postproduction For Tv & Film 2E
5/13/2019 12:01 pm,"Rogers, P",9780240803098,Contemporary Cinematographers On Their Art (Pod)
5/13/2019 12:01 pm,"Musgrove, J",9780240516608,Makeup Hair & Costume For Film & Television
5/13/2019 12:01 pm,"Millerson, G",9780240515823,Lighting For Television & Film 3E
5/13/2019 11:02 am,"Hanke, J",9781615932504,Green Screen Made Easy
5/13/2019 11:02 am,"Cristiano, G",9781615930838,Storyboard Artist
5/13/2019 11:02 am,Barnwell,9781472580672,Production Design For Screen
5/13/2019 11:02 am,"Ryan, M",9781615932665,Producer To Producer
5/13/2019 11:02 am,"Dean, C",9781615930913,Art Of Film Funding 2E
5/13/2019 11:02 am,Avarese,9781501327476,Post Sound Design
5/13/2019 11:02 am,"Bays, M",9781615931699,Between The Scenes
5/13/2019 11:02 am,"Douglas, P",9781615932146,Future Of Television
5/13/2019 11:02 am,"Bartesaghi, S",9781615932344,Directors Six Senses
5/13/2019 11:02 am,"Kenworthy, C",9781615931545,Master Shots Vol 3
5/13/2019 11:02 am,"Jew, A",9780240817705,Professional Storyboarding
5/13/2019 11:01 am,"Cybulski, M",9780240814896,Beyond Continuity
5/13/2019 11:01 am,"Owens, J",9781138693494,Video Production Handbook
5/13/2019 11:01 am,"Grove, E",9780240522180,Lo-To-No Budget Filmmaking
5/13/2019 11:01 am,"Macnab, G",9780240823744,Filmcraft
5/13/2019 11:01 am,"Stevens, A",9781138121041,Producing For Profit
5/13/2019 11:01 am,"Mcquilkin, K",9781138018624,Cinema 4D Apprentice
5/13/2019 11:01 am,"Ramey, K",9780240823966,Experimental Filmmaking
5/13/2019 11:01 am,"Rogers, P",9780240803685,More Contemporary Cinematographers On Their Art
5/13/2019 11:01 am,"Vaynerchuk, G",9780062273062,Jab Jab Jab Right Hook
5/13/2019 11:01 am,"Shi, D",9780393265989,America : Narrative Hist Brief Vol 2 + Access
5/13/2019 11:01 am,"Landis, D",9780240818665,Costume Design
5/13/2019 11:01 am,"Viers, R",9781615931200,Location Sound Bible
5/13/2019 11:01 am,Viers,9781932907483,Sound Effects Bible
5/13/2019 11:01 am,Vansijll,9781932907056,Cinematic Storytelling
5/13/2019 11:01 am,Sonnenschein,9780941188265,Sound Design
5/13/2019 11:01 am,Sayood,9780124157965,Introduction To Data Compression
5/13/2019 11:01 am,Rose Jay,9780240809717,Audio Postproduction For Film & Video
5/13/2019 11:01 am,"Perkins, C",9780240818986,After Effects Illusionist
5/13/2019 11:01 am,Patz,9781932907773,Film Production Management 101 Rev
5/13/2019 11:01 am,Parks Stacey,9780240817552,Insiders Guide To Independent Film Distribution
5/13/2019 11:01 am,Lee John J Jr,9780240814636,Producers Business Handbook
5/13/2019 11:01 am,Lamotte,9781932907698,Costume Design 101
5/13/2019 11:01 am,Kenworthy,9781615930555,Master Shots Vol 2
5/13/2019 11:01 am,"Kenworthy, C",9781615930876,Master Shots: 100 Advanced Camera Techniques...
5/13/2019 11:01 am,Katz Steven D.,9780941188906,Film Directing Cinematic Motion
5/13/2019 11:01 am,Frost,9781932907551,Cinematography For Directors
5/13/2019 11:01 am,ERDRICH,9780061536083,RED CONVERTIBLE (P)
5/13/2019 11:01 am,Crutcher Chris,9780060094898,Staying Fat For Sarah Byrnes
5/13/2019 11:01 am,Chandler,9781932907629,Film Editing
5/13/2019 11:01 am,Chandler,9781615930906,Cut By Cut
5/13/2019 11:01 am,Armstrong,9780061155772,Muhammad: Prophet For Our Time
5/13/2019 11:01 am,"Wheelock, F",9780061997228,Wheelock's Latin 7E Revised
5/13/2019 11:01 am,"Friedman, J",9781932907889,Getting It Done
5/13/2019 11:01 am,"Hillerbrand, H",9780061148477,Protestant Reformation
5/9/2019 4:02 pm,"Hockenberry, M",9780323549394,Wong's Nursing Care Infants and Children 11e
5/9/2019 4:02 pm,Moore,9781319242732,The Basic Practice of Statistics LL w/sapling
5/9/2019 4:01 pm,"Nichols, B",9780253026859,Intro To Documentary 3E
5/9/2019 4:01 pm,"Davis, G",9781138815148,Hair Stylist Handbook
5/9/2019 4:01 pm,"James, J",9780240811246,Fix It In Post
5/9/2019 4:01 pm,"Dancyger, K",9781138628403,Technique Of Film & Video Editing
5/9/2019 4:01 pm,"Wickham, H",9781491910399,R For Data Science
5/9/2019 4:01 pm,"Martinez, D",9780812220551,Washington Internships: How To Get Them & Use Them
5/9/2019 4:01 pm,Landry Paula,9780240816647,Scheduling & Budgeting Your Film
5/9/2019 4:01 pm,"Kellison, C",9780240818979,Producing For Tv & New Media
5/9/2019 4:01 pm,"Jimenez, F",9780826317971,Circuit: Stories From The Life Of A Migrant C
5/9/2019 4:01 pm,Hullfish Steve,9780240810782,Color Correction For Video
5/9/2019 4:01 pm,"Delwiche, L",9781612903439,Little Sas Book: A Primer 5E
5/9/2019 4:01 pm,Debreceni,9780240816968,Special Makeup Effects For Stage & Screen
5/9/2019 4:01 pm,BURCH,9780814798942,SIGNS OF RESISTANCE
5/9/2019 4:01 pm,"Adichie, C",9781616202415,Purple Hibiscus
5/9/2019 4:01 pm,D'ambrogio,9780815100966,Positional Release Therapy
5/9/2019 4:01 pm,"Nelson, A",9780804820363,New Nelson Japan Engl Character Dict Rev 3E
5/9/2019 4:01 pm,"Watson, M",9781405170536,Defining Visions : Tv & Amer Exper In 20Th Cent 2E
5/9/2019 4:01 pm,"Szucs, L*",9781593312770,Source : Guidebook American Genealogy 3E
5/9/2019 3:01 pm,"Strayer, R",9781319109752,Ways of World Sources 4e V1
5/9/2019 3:01 pm,"Lundy-Ekman, L",9780323478410,Neuroscience Fundamentals for Rehab
5/9/2019 3:01 pm,"Walker, M",9781501144325,Why We Sleep
5/9/2019 3:01 pm,"Lowdermilk, D",9780323169189,Maternity Women's Health Care 11E
5/9/2019 3:01 pm,Lobrutto,9781581152241,Filmmakers Gdeto Production Design
5/9/2019 3:01 pm,Lds Scriptures,9786710511647,Die Boek Van Mormon - Afrikaans Bom 34407501
5/9/2019 3:01 pm,"Shusterman, N",9781416912057,Unwind
5/9/2019 3:01 pm,"Ebrey, P",9780029087527,Chinese Civilization : Sourcebook 2E
5/9/2019 3:01 pm,Church,9786710510541,Teachings Of The Living Prophets 32495
5/9/2019 3:01 pm,"Kurtz, H",9780743299824,Reality Show
5/9/2019 3:01 pm,"Malkiewicz, K",9781439169063,Film Lighting Revised & Upgraded
5/9/2019 3:01 pm,"Stigler, J",9781439143131,Teaching Gap
5/9/2019 3:01 pm,"Tharp, T",9780743235273,The Creative Habit: Learn It And Use It For Life
5/9/2019 2:02 pm,Church,9786162520006,Mini Preach My Gospel (2018) 16252000
5/9/2019 2:02 pm,Church,9786162290008,Preach My Gospel (2018) 16229000
5/9/2019 2:01 pm,Church,9786710514587,Saints V1 (14582000)
5/9/2019 2:01 pm,"Leonard, P",9780323427944,Building A Medical Vocabulary 10E
5/9/2019 2:01 pm,"Koeppen, B",9780323393942,Berne & Levy Physiology 7E Rev W/ Student Consult Access
5/9/2019 2:01 pm,"Reynolds, J",9780199915125,Sovereignty & Struggle
5/9/2019 2:01 pm,"Mahan, K",9780323340755,Krause's Food & Nutrition Care Process 14E
5/9/2019 2:01 pm,Church,9786710513115,Gospel Principles 06195
5/9/2019 2:01 pm,Meinig,9780195025361,Interpretation Of Ordinary Landscapes
5/9/2019 2:01 pm,Church,9786710512224,Church History In Fulness Of Times 32502
5/9/2019 2:01 pm,Church,9786710511005,Our Heritage : Brief History Of The Church 35448
5/9/2019 2:01 pm,"White, T",9780123741349,Human Osteology 3E
5/9/2019 2:01 pm,Church,9786710510404,Doctrine & Covenants Student Manual 2E 32493
5/9/2019 2:01 pm,"Nowell-Smith, G",9780198742425,Oxford History Of World Cinema
5/9/2019 2:01 pm,"Suggs, M",9780195290004,Oxford English Study Bible W/ Apocrypha
5/9/2019 2:01 pm,"Schulzinger, R",9780195320497,U.S. Diplomacy Since 1900 6E
5/9/2019 2:01 pm,"De Luliis, G",9780123750600,Dissection Of Vertebrates 2E
5/9/2019 2:01 pm,HESIOD,9780199538317,THEOGONY AND WORKS AND DAYS
5/9/2019 2:01 pm,"Coogan, M",9780195139372,Oxford History Of The Biblical World
5/9/2019 2:01 pm,Ovid,9780199537372,Metamorphoses (Melville)
5/9/2019 2:01 pm,Church,9786710517106,Book Of Mormon Student Manual 32506000
5/9/2019 2:01 pm,"Gaddis, J",9780195171570,Landscape Of History
5/9/2019 1:01 pm,Laumann,9780190647520,Colonial Africa 2e
5/9/2019 1:01 pm,"Gilbert, S",9781605354705,Developmental Biology 11E
5/9/2019 1:01 pm,"Maurizio, L",9780199782833,Classical Mythology In Context
5/9/2019 1:01 pm,"Morillo, S",9780199987801,Frameworks Of World History Vol 1
5/9/2019 1:01 pm,"Mandeville, J",9780199600601,Book Of Marvels & Travels
5/9/2019 1:01 pm,"*Bozzone, D",9780195381986,Biology For The Informed Citizen
5/9/2019 1:01 pm,"Getz, T",9780199764709,Cosmopolitan Africa
5/9/2019 1:01 pm,"Aufderheide, P",9780195182705,Documentary Film: Very Short Intro
5/9/2019 1:01 pm,"Morales, H",9780192804761,Classical Mythology: Very Short Intro
5/9/2019 1:01 pm,"Coghill, A",9780841239999,Acs Style Guide 3E
5/9/2019 1:00 pm,"Tygiel, J",9780195339284,Baseballs Great Experiment 25Th Anniv Ed
5/9/2019 12:01 pm,"Semmingsen, I",9780816610006,Norway To America
5/9/2019 12:01 pm,"Mondloch, J",9781607325307,Basic K'ichee' Grammar Rev'd & Upd'd
5/9/2019 12:01 pm,VANCLEVE,9781563680878,DEAF HISTORY UNVEILED (P)
5/9/2019 12:01 pm,"Gaventa, J",9780252009853,Power & Powerlessness
5/9/2019 12:01 pm,"Kuhn, T",9780226458120,Structure Of Sci Revolution 50Th Anniv Ed
5/9/2019 12:01 pm,Aristotle,9780226026756,Aristotle's Nicomachean Ethics (Bartlett)
5/9/2019 12:01 pm,"Kern, J",9780226431789,Sound Reporting
5/9/2019 12:01 pm,"Willey, G",9780817310882,Method & Theory In American Archaeology
5/9/2019 12:00 pm,"Van Buren, R",9780874218244,Woody Plants Of Utah: A Field Guide W/Id
5/9/2019 12:00 pm,GODFREY-SMITH,9780226300634,THEORY & REALITY
5/7/2019 5:02 pm,"Mckinley, M",9781259285271,Human Anatomy 5E (Looseleaf)
5/7/2019 5:02 pm,"Santrock, J",9781259765490,Ebook Life Span Development 16E
5/7/2019 5:01 pm,"Bentley, J",9781259277283,Traditions & Encounters 1500-Present Vol 2 4E
5/7/2019 5:01 pm,"Santrock, J",9781259550904,Life Span Development 16E (3-Hole)
5/7/2019 5:01 pm,"Bordwell, D",9781259534959,Film Art 11E
5/7/2019 5:01 pm,"STEINBERG, L",9781259567827,ADOLESCENCE 11E
5/7/2019 5:01 pm,"Beer, F",9780077687342,Vector Mechanics For Engineers: Dynamics
5/7/2019 5:01 pm,"Byrd-Bredbenner, C",9780078021411,Wardlaw's Perspectives In Nutrition 10E (Text Only)
5/7/2019 5:01 pm,"Morgan, G",9780071816502,Advanced Genealogy Research Techniques
5/7/2019 5:01 pm,"Olson, D",9781259438844,Ebook Marriages & Families Connect Access Code Only
5/7/2019 5:01 pm,"Powers, S",9780073523538,Exercise Physiology 9E
5/7/2019 5:01 pm,"Olson, D",9780078026928,Marriages & Families 8E
5/7/2019 5:01 pm,"Prentice, W",9780078022647,Prin Of Athletic Training 15E
5/7/2019 5:01 pm,"Harrower, T",9780073526171,Inside Reporting 3E
5/7/2019 5:01 pm,"Sawyer, C",9780072480665,Chem For Environmental Eng 5E
5/7/2019 5:01 pm,"Harris, C",9780070170278,Time Saver Stds - Landscape Architecture 2E
5/7/2019 5:01 pm,"Hunsberger, D",9780070313262,Art Of Conducting 2E
5/7/2019 5:01 pm,"Beah, I",9780374531263,Long Way Gone
5/7/2019 5:01 pm,"Tolan, S",9781596913431,Lemon Tree
5/7/2019 5:01 pm,"Gillette, J",9780073382227,Theatrical Design & Production 7E
5/7/2019 5:01 pm,"Davidson, J",9780077292690,After The Fact Vol 2 6E
5/7/2019 4:01 pm,"Fuentes, C",9786073144704,El Espejo Enterrado
5/7/2019 4:01 pm,"Cormier, R",9780440227694,Heroes
5/7/2019 4:01 pm,"Cormier, R",9780440208358,After The First Death
5/7/2019 4:01 pm,"Cormier, R",9780375840395,I Am The Cheese (30Th Anniv Ed)
5/7/2019 4:01 pm,"Ondaatje, M",9780375709821,Conversations
5/7/2019 4:01 pm,"Taylor, M",9780142401125,Roll Of Thunder Hear My Cry
5/7/2019 4:01 pm,"Cormier, R",9780375829871,Chocolate War
5/7/2019 4:01 pm,"Smith, Z",9780375703867,White Teeth
5/7/2019 4:01 pm,"Pollan, M",9780143038580,Omnivore's Dilemma
5/7/2019 4:01 pm,"Armstrong, J",9780375810497,Shipwreck At The Bottom Of The World
5/7/2019 4:01 pm,"Cormier, R",9780440229711,Rag & Bone Shop
5/7/2019 4:01 pm,Aeschylus,9780140443332,Oresteia (Fagles)
5/7/2019 4:01 pm,"Shubin, N",9780307277459,Your Inner Fish
5/7/2019 3:01 pm,"Daniels, R",9780809053445,GUARDING THE GOLDEN DOOR (P)
5/7/2019 2:01 pm,"Friedman, T",9781250034410,From Beirut To Jerusalem
5/7/2019 2:01 pm,"Mackendrick, A",9780571211258,On Film Making
5/7/2019 1:01 pm,"Drew, L",9781472922892,"I, Mammal"
5/7/2019 1:01 pm,"Friel, B",9780571117420,Translations: A Play
5/7/2019 12:01 pm,"Edwards, R",9781319060565,American History v1 9e
5/7/2019 12:01 pm,"Wiesner-Hanks, M",9781319070144,History of World Societies V2 11e
5/7/2019 12:01 pm,"Myers, D",9781319050627,Psychology 12E
5/7/2019 12:01 pm,Landau,9781628926927,Lighting For Cinematography
5/7/2019 12:01 pm,"Pierce, B",9781464199516,Genetics 5E Custom Byu
5/7/2019 12:01 pm,Kidd Thomas S,9780312452254,Great Awakening: A Brief History With Documen
5/7/2019 12:01 pm,"Shurtleff, M",9780802772404,Audition: Everything Actor Needs Know
5/7/2019 11:01 am,"Boyle, M",9781337046350,Community Nutrition In Action - Byu 3-Hole
5/7/2019 11:01 am,"Calloway, C",9781457696244,First Peoples 5E
